ID,ESTACION,FECHA,LONGITUD,LATITUD,ALTITUD,O3,UV_MAX,PP,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
189,MARCAPOMACOCHA,20151206,-76.32508,-11.40443,4443,242.4,16,3.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
190,MARCAPOMACOCHA,20151207,-76.32508,-11.40443,4443,241.5,16,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
191,MARCAPOMACOCHA,20151208,-76.32508,-11.40443,4443,240.1,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
192,MARCAPOMACOCHA,20151209,-76.32508,-11.40443,4443,238.8,12,2.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
193,MARCAPOMACOCHA,20151210,-76.32508,-11.40443,4443,240.1,13,13.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
194,MARCAPOMACOCHA,20151211,-76.32508,-11.40443,4443,238.2,15,2.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
195,MARCAPOMACOCHA,20151212,-76.32508,-11.40443,4443,239.9,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
196,MARCAPOMACOCHA,20151213,-76.32508,-11.40443,4443,240.6,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
197,MARCAPOMACOCHA,20151214,-76.32508,-11.40443,4443,238.1,14,5.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
198,MARCAPOMACOCHA,20151215,-76.32508,-11.40443,4443,242,12,8.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
199,MARCAPOMACOCHA,20151216,-76.32508,-11.40443,4443,238.6,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
200,MARCAPOMACOCHA,20151217,-76.32508,-11.40443,4443,239.3,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
201,MARCAPOMACOCHA,20151218,-76.32508,-11.40443,4443,238.9,14,9.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
202,MARCAPOMACOCHA,20151219,-76.32508,-11.40443,4443,238.8,16,5.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
203,MARCAPOMACOCHA,20151220,-76.32508,-11.40443,4443,241.5,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
204,MARCAPOMACOCHA,20151221,-76.32508,-11.40443,4443,237.9,15,3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
205,MARCAPOMACOCHA,20151222,-76.32508,-11.40443,4443,240.3,17,8.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
206,MARCAPOMACOCHA,20151223,-76.32508,-11.40443,4443,240.9,16,8.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
207,MARCAPOMACOCHA,20151224,-76.32508,-11.40443,4443,238.2,12,12.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
208,MARCAPOMACOCHA,20151225,-76.32508,-11.40443,4443,238.3,11,10.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
209,MARCAPOMACOCHA,20151226,-76.32508,-11.40443,4443,239.6,13,10.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
210,MARCAPOMACOCHA,20151227,-76.32508,-11.40443,4443,239.4,17,8.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
211,MARCAPOMACOCHA,20151228,-76.32508,-11.40443,4443,239.1,16,9.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
212,MARCAPOMACOCHA,20151229,-76.32508,-11.40443,4443,239.8,16,19.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
213,MARCAPOMACOCHA,20151230,-76.32508,-11.40443,4443,241.4,18,4.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
214,MARCAPOMACOCHA,20151231,-76.32508,-11.40443,4443,240.5,17,0.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
215,MARCAPOMACOCHA,20160101,-76.32508,-11.40443,4443,242,,0.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
216,MARCAPOMACOCHA,20160102,-76.32508,-11.40443,4443,238.3,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
217,MARCAPOMACOCHA,20160103,-76.32508,-11.40443,4443,239.7,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
218,MARCAPOMACOCHA,20160104,-76.32508,-11.40443,4443,241.8,,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
219,MARCAPOMACOCHA,20160105,-76.32508,-11.40443,4443,238.5,,0.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
220,MARCAPOMACOCHA,20160106,-76.32508,-11.40443,4443,237.7,,5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
221,MARCAPOMACOCHA,20160107,-76.32508,-11.40443,4443,238.5,,2.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
222,MARCAPOMACOCHA,20160108,-76.32508,-11.40443,4443,238.6,,3.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
223,MARCAPOMACOCHA,20160109,-76.32508,-11.40443,4443,239.8,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
224,MARCAPOMACOCHA,20160110,-76.32508,-11.40443,4443,244.8,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
225,MARCAPOMACOCHA,20160111,-76.32508,-11.40443,4443,238.8,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
226,MARCAPOMACOCHA,20160112,-76.32508,-11.40443,4443,239,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
227,MARCAPOMACOCHA,20160113,-76.32508,-11.40443,4443,239.4,,0.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
228,MARCAPOMACOCHA,20160114,-76.32508,-11.40443,4443,237.7,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
229,MARCAPOMACOCHA,20160115,-76.32508,-11.40443,4443,237,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
230,MARCAPOMACOCHA,20160116,-76.32508,-11.40443,4443,236.9,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
231,MARCAPOMACOCHA,20160117,-76.32508,-11.40443,4443,239.2,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
232,MARCAPOMACOCHA,20160118,-76.32508,-11.40443,4443,237.3,,5.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
233,MARCAPOMACOCHA,20160119,-76.32508,-11.40443,4443,236.2,,7.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
234,MARCAPOMACOCHA,20160120,-76.32508,-11.40443,4443,239,,6.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
235,MARCAPOMACOCHA,20160121,-76.32508,-11.40443,4443,234.5,,0.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
236,MARCAPOMACOCHA,20160122,-76.32508,-11.40443,4443,239.8,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
237,MARCAPOMACOCHA,20160123,-76.32508,-11.40443,4443,238.2,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
238,MARCAPOMACOCHA,20160124,-76.32508,-11.40443,4443,238.6,,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
239,MARCAPOMACOCHA,20160125,-76.32508,-11.40443,4443,239.2,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
240,MARCAPOMACOCHA,20160126,-76.32508,-11.40443,4443,239.1,,3.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
241,MARCAPOMACOCHA,20160127,-76.32508,-11.40443,4443,238.5,,1.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
242,MARCAPOMACOCHA,20160128,-76.32508,-11.40443,4443,239,,0.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
243,MARCAPOMACOCHA,20160129,-76.32508,-11.40443,4443,242,,13,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
244,MARCAPOMACOCHA,20160130,-76.32508,-11.40443,4443,239.2,,3.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
245,MARCAPOMACOCHA,20160131,-76.32508,-11.40443,4443,238.1,,10.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
246,MARCAPOMACOCHA,20160201,-76.32508,-11.40443,4443,,5,0.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
247,MARCAPOMACOCHA,20160202,-76.32508,-11.40443,4443,247.1,13,5.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
248,MARCAPOMACOCHA,20160203,-76.32508,-11.40443,4443,238,19,9.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
249,MARCAPOMACOCHA,20160204,-76.32508,-11.40443,4443,243,17,22.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
250,MARCAPOMACOCHA,20160205,-76.32508,-11.40443,4443,242.1,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
251,MARCAPOMACOCHA,20160206,-76.32508,-11.40443,4443,243.5,19,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
252,MARCAPOMACOCHA,20160207,-76.32508,-11.40443,4443,240.3,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
253,MARCAPOMACOCHA,20160208,-76.32508,-11.40443,4443,237.6,17,11.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
254,MARCAPOMACOCHA,20160209,-76.32508,-11.40443,4443,235.6,13,19.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
255,MARCAPOMACOCHA,20160210,-76.32508,-11.40443,4443,239.6,9,14.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
256,MARCAPOMACOCHA,20160211,-76.32508,-11.40443,4443,237.7,16,0.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
257,MARCAPOMACOCHA,20160212,-76.32508,-11.40443,4443,236.4,14,2.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
258,MARCAPOMACOCHA,20160213,-76.32508,-11.40443,4443,239.3,19,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
259,MARCAPOMACOCHA,20160214,-76.32508,-11.40443,4443,237.8,17,1.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
260,MARCAPOMACOCHA,20160215,-76.32508,-11.40443,4443,237.1,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
261,MARCAPOMACOCHA,20160216,-76.32508,-11.40443,4443,246.4,9,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
262,MARCAPOMACOCHA,20160217,-76.32508,-11.40443,4443,241.1,11,3.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
263,MARCAPOMACOCHA,20160218,-76.32508,-11.40443,4443,237.4,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
264,MARCAPOMACOCHA,20160219,-76.32508,-11.40443,4443,242.7,18,2.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
265,MARCAPOMACOCHA,20160220,-76.32508,-11.40443,4443,238.9,13,5.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
266,MARCAPOMACOCHA,20160221,-76.32508,-11.40443,4443,243.7,14,0.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
267,MARCAPOMACOCHA,20160222,-76.32508,-11.40443,4443,241.1,16,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
268,MARCAPOMACOCHA,20160223,-76.32508,-11.40443,4443,,11,11.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
269,MARCAPOMACOCHA,20160224,-76.32508,-11.40443,4443,239.3,17,9.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
270,MARCAPOMACOCHA,20160225,-76.32508,-11.40443,4443,239.3,11,1.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
271,MARCAPOMACOCHA,20160226,-76.32508,-11.40443,4443,236.9,16,10.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
272,MARCAPOMACOCHA,20160227,-76.32508,-11.40443,4443,236.1,15,24.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
273,MARCAPOMACOCHA,20160228,-76.32508,-11.40443,4443,238.6,13,4.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
274,MARCAPOMACOCHA,20160229,-76.32508,-11.40443,4443,,15,7.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
275,MARCAPOMACOCHA,20160301,-76.32508,-11.40443,4443,239.2,9,17,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
276,MARCAPOMACOCHA,20160302,-76.32508,-11.40443,4443,238.3,15,0.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
277,MARCAPOMACOCHA,20160303,-76.32508,-11.40443,4443,237.9,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
278,MARCAPOMACOCHA,20160304,-76.32508,-11.40443,4443,237.8,15,3.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
279,MARCAPOMACOCHA,20160305,-76.32508,-11.40443,4443,239,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
280,MARCAPOMACOCHA,20160306,-76.32508,-11.40443,4443,237.9,13,12.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
281,MARCAPOMACOCHA,20160307,-76.32508,-11.40443,4443,238,5,16,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
282,MARCAPOMACOCHA,20160308,-76.32508,-11.40443,4443,237.8,9,11.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
283,MARCAPOMACOCHA,20160309,-76.32508,-11.40443,4443,238.4,14,10.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
284,MARCAPOMACOCHA,20160310,-76.32508,-11.40443,4443,237.4,14,14.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
285,MARCAPOMACOCHA,20160311,-76.32508,-11.40443,4443,238,12,0.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
286,MARCAPOMACOCHA,20160312,-76.32508,-11.40443,4443,237.7,15,2.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
287,MARCAPOMACOCHA,20160313,-76.32508,-11.40443,4443,239.8,17,14.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
288,MARCAPOMACOCHA,20160314,-76.32508,-11.40443,4443,237.3,10,3.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
289,MARCAPOMACOCHA,20160315,-76.32508,-11.40443,4443,235.9,14,14,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
290,MARCAPOMACOCHA,20160316,-76.32508,-11.40443,4443,237.6,3,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
291,MARCAPOMACOCHA,20160317,-76.32508,-11.40443,4443,236.4,12,0.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
292,MARCAPOMACOCHA,20160318,-76.32508,-11.40443,4443,237.7,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
293,MARCAPOMACOCHA,20160319,-76.32508,-11.40443,4443,237.1,16,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
294,MARCAPOMACOCHA,20160320,-76.32508,-11.40443,4443,237,8,0.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
295,MARCAPOMACOCHA,20160321,-76.32508,-11.40443,4443,,10,4.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
296,MARCAPOMACOCHA,20160322,-76.32508,-11.40443,4443,235.8,15,14.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
297,MARCAPOMACOCHA,20160323,-76.32508,-11.40443,4443,236.1,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
298,MARCAPOMACOCHA,20160324,-76.32508,-11.40443,4443,238.4,14,6.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
299,MARCAPOMACOCHA,20160325,-76.32508,-11.40443,4443,238.8,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
300,MARCAPOMACOCHA,20160326,-76.32508,-11.40443,4443,237.7,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
301,MARCAPOMACOCHA,20160327,-76.32508,-11.40443,4443,237,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
302,MARCAPOMACOCHA,20160328,-76.32508,-11.40443,4443,236.1,16,0.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
303,MARCAPOMACOCHA,20160329,-76.32508,-11.40443,4443,235.8,16,8.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
304,MARCAPOMACOCHA,20160330,-76.32508,-11.40443,4443,240.9,16,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
305,MARCAPOMACOCHA,20160331,-76.32508,-11.40443,4443,236.6,8,1.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
306,MARCAPOMACOCHA,20160401,-76.32508,-11.40443,4443,236.7,9,1.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
307,MARCAPOMACOCHA,20160402,-76.32508,-11.40443,4443,239.4,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
308,MARCAPOMACOCHA,20160403,-76.32508,-11.40443,4443,238,13,1.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
309,MARCAPOMACOCHA,20160404,-76.32508,-11.40443,4443,238.6,14,1.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
310,MARCAPOMACOCHA,20160405,-76.32508,-11.40443,4443,239.4,11,4.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
311,MARCAPOMACOCHA,20160406,-76.32508,-11.40443,4443,236.4,10,3.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
312,MARCAPOMACOCHA,20160407,-76.32508,-11.40443,4443,238.2,15,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
313,MARCAPOMACOCHA,20160408,-76.32508,-11.40443,4443,238,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
314,MARCAPOMACOCHA,20160409,-76.32508,-11.40443,4443,235.8,16,11.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
315,MARCAPOMACOCHA,20160410,-76.32508,-11.40443,4443,,,4.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
316,MARCAPOMACOCHA,20160411,-76.32508,-11.40443,4443,238.2,14,0.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
317,MARCAPOMACOCHA,20160412,-76.32508,-11.40443,4443,237.6,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
318,MARCAPOMACOCHA,20160413,-76.32508,-11.40443,4443,239,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
319,MARCAPOMACOCHA,20160414,-76.32508,-11.40443,4443,236.3,15,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
320,MARCAPOMACOCHA,20160415,-76.32508,-11.40443,4443,236.4,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
321,MARCAPOMACOCHA,20160416,-76.32508,-11.40443,4443,237.3,9,4.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
322,MARCAPOMACOCHA,20160417,-76.32508,-11.40443,4443,236.8,9,7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
323,MARCAPOMACOCHA,20160418,-76.32508,-11.40443,4443,239.5,11,6.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
324,MARCAPOMACOCHA,20160419,-76.32508,-11.40443,4443,236.8,13,3.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
325,MARCAPOMACOCHA,20160420,-76.32508,-11.40443,4443,235.2,11,17.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
326,MARCAPOMACOCHA,20160421,-76.32508,-11.40443,4443,236.7,13,14.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
327,MARCAPOMACOCHA,20160422,-76.32508,-11.40443,4443,238.6,10,3.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
328,MARCAPOMACOCHA,20160423,-76.32508,-11.40443,4443,236.5,14,7.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
329,MARCAPOMACOCHA,20160424,-76.32508,-11.40443,4443,235.2,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
330,MARCAPOMACOCHA,20160425,-76.32508,-11.40443,4443,234.4,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
331,MARCAPOMACOCHA,20160426,-76.32508,-11.40443,4443,236.9,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
332,MARCAPOMACOCHA,20160427,-76.32508,-11.40443,4443,235.8,13,1.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
333,MARCAPOMACOCHA,20160428,-76.32508,-11.40443,4443,237.3,13,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
334,MARCAPOMACOCHA,20160429,-76.32508,-11.40443,4443,234.9,12,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
335,MARCAPOMACOCHA,20160430,-76.32508,-11.40443,4443,236.7,14,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
336,MARCAPOMACOCHA,20160501,-76.32508,-11.40443,4443,236.8,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
337,MARCAPOMACOCHA,20160502,-76.32508,-11.40443,4443,237.9,13,1.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
338,MARCAPOMACOCHA,20160503,-76.32508,-11.40443,4443,236.9,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
339,MARCAPOMACOCHA,20160504,-76.32508,-11.40443,4443,237.2,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
340,MARCAPOMACOCHA,20160505,-76.32508,-11.40443,4443,236.5,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
341,MARCAPOMACOCHA,20160506,-76.32508,-11.40443,4443,237.7,13,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
342,MARCAPOMACOCHA,20160507,-76.32508,-11.40443,4443,235.1,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
343,MARCAPOMACOCHA,20160508,-76.32508,-11.40443,4443,237.1,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
344,MARCAPOMACOCHA,20160509,-76.32508,-11.40443,4443,236.3,12,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
345,MARCAPOMACOCHA,20160510,-76.32508,-11.40443,4443,236,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
346,MARCAPOMACOCHA,20160511,-76.32508,-11.40443,4443,,,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
347,MARCAPOMACOCHA,20160512,-76.32508,-11.40443,4443,,,0.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
348,MARCAPOMACOCHA,20160513,-76.32508,-11.40443,4443,236.5,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
349,MARCAPOMACOCHA,20160514,-76.32508,-11.40443,4443,235.9,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
350,MARCAPOMACOCHA,20160515,-76.32508,-11.40443,4443,234.8,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
351,MARCAPOMACOCHA,20160516,-76.32508,-11.40443,4443,236.7,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
352,MARCAPOMACOCHA,20160517,-76.32508,-11.40443,4443,235.7,,1.7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
353,MARCAPOMACOCHA,20160518,-76.32508,-11.40443,4443,235.5,,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
354,MARCAPOMACOCHA,20160519,-76.32508,-11.40443,4443,236.2,4,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
355,MARCAPOMACOCHA,20160520,-76.32508,-11.40443,4443,238.2,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
356,MARCAPOMACOCHA,20160521,-76.32508,-11.40443,4443,236.9,9,6.9,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
357,MARCAPOMACOCHA,20160522,-76.32508,-11.40443,4443,235.9,8,2.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
358,MARCAPOMACOCHA,20160523,-76.32508,-11.40443,4443,233.3,4,3.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
359,MARCAPOMACOCHA,20160524,-76.32508,-11.40443,4443,236.8,8,7,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
360,MARCAPOMACOCHA,20160525,-76.32508,-11.40443,4443,235.4,10,0.3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
361,MARCAPOMACOCHA,20160526,-76.32508,-11.40443,4443,237.4,11,0.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
362,MARCAPOMACOCHA,20160527,-76.32508,-11.40443,4443,237.9,11,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
363,MARCAPOMACOCHA,20160528,-76.32508,-11.40443,4443,234.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
364,MARCAPOMACOCHA,20160529,-76.32508,-11.40443,4443,237.3,11,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
365,MARCAPOMACOCHA,20160530,-76.32508,-11.40443,4443,236.5,11,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
366,MARCAPOMACOCHA,20160531,-76.32508,-11.40443,4443,237.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
367,MARCAPOMACOCHA,20160601,-76.32508,-11.40443,4443,233.4,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
368,MARCAPOMACOCHA,20160602,-76.32508,-11.40443,4443,238.4,10,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
369,MARCAPOMACOCHA,20160603,-76.32508,-11.40443,4443,236.4,10,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
370,MARCAPOMACOCHA,20160604,-76.32508,-11.40443,4443,236.8,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
371,MARCAPOMACOCHA,20160605,-76.32508,-11.40443,4443,,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
372,MARCAPOMACOCHA,20160606,-76.32508,-11.40443,4443,,,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
373,MARCAPOMACOCHA,20160607,-76.32508,-11.40443,4443,235.8,6,0.1,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
374,MARCAPOMACOCHA,20160608,-76.32508,-11.40443,4443,234.6,8,0.5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
375,MARCAPOMACOCHA,20160609,-76.32508,-11.40443,4443,235.3,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
376,MARCAPOMACOCHA,20160610,-76.32508,-11.40443,4443,236.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
